job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://energyjobsearch.com/jobs/other/1309486,energyjobsearch,Technical lead synchronous condensers system,ABB,"Vasteras, Vastmanland County, Sweden","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1309484,energyjobsearch,Associate project engineer,ABB,"Ostrava, Moravskoslezsky kraj, Czechia","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309487,energyjobsearch,Risk & Internal Controls Specialist,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309478,energyjobsearch,HSE Specialist,ABB,"Mesa, Arizona, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309481,energyjobsearch,Senior Facilities Specialist,ABB,"Juárez, Nuevo Leon, Mexico","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309470,energyjobsearch,Assembler,ABB,"New Berlin, Wisconsin, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309473,energyjobsearch,Assembler,ABB,"New Berlin, Wisconsin, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309474,energyjobsearch,Shipping and Receiving Specialist,ABB,"Terrebonne, Quebec, Canada","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309475,energyjobsearch,ELDS MV SWGR Trainer 2nd shift,ABB,"Mebane, North Carolina, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1268242,energyjobsearch,DCS Engineer,Emerson,"Noida, Uttar Pradesh, India","Job Summary If you are a DCS / Power Plant professional, Emerson has an exciting role for you! We are looking for a Senior DCS Engineer to work with our Energetic Team. This role will work ind...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1037348,energyjobsearch,"Wind Turbine Technician II-Bright Stalk- Chenoa, IL",Vestas,"Chenoa, Illinois, United States","We are Offering $2,500 USD GWO Sign On Bonus* Join our journey towards wind energy solutions . At Vestas, we believe in a world powered by renewable energy. We are a worldwide authority in w...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1258053,energyjobsearch,"ST Operator (M/F), Ruffec",Vestas,"Prahecq, Nouvelle-Aquitaine, France","Skilled Worker / Semi-Skilled Worker | Full-Time | Field Operations Looking for meaning in your work! By joining Vestas, the French leader in wind energy, you are participating into the en...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1163249,energyjobsearch,Electrical Engineer,Engie,"Singapore, Singapore","At ENGIE, every talent has a role to play in accelerating the energy transition. Make a difference and enjoy a fulfilling professional experience. Take on exciting challenges and build a career pat...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1309460,energyjobsearch,Senior Completion Engineer,Aker Solutions,"Bergen, Vestland, Norway","Do you want to solve tough challenges for the global energy industry? At Aker Solutions we are changemakers with nearly 200 years of experience, committed to helping the energy industry #PowerTh...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1309369,energyjobsearch,Service Technician (m/f/d) for Wind Turbines - Maintenance near Marburg,Vestas,"Wiesbaden, Hesse, Germany","You want to aim high? At Vestas, you can! As the global leader in wind energy, we work every day to make the world more sustainable. With us, you will not only find meaningful work, but also m...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/technicians-service/1309382,energyjobsearch,Main Component Technician,Vestas,"Kjellerup, Central Denmark Region, Denmark",Do you want to be part of the global leader of renewable energy? This is an exciting time to join a great team and a real opportunity to be a part of the energy transition! Region NCE > Service...,NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1309381,energyjobsearch,Installation Manager,Vestas,"Bucharest, Romania","Do you want to work on green energy installations? Region MED > Customer Project Execution, MED > Regional Installation You wish to gain experience within an international group in one of t...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309376,energyjobsearch,Team Lead Stockkeeper (m/f/d) Cluster 1,Vestas,"Husum, Schleswig-Holstein, Germany","Do you want to play an active role in shaping the energy future? At Vestas, you can! As the global leader in wind energy, we drive innovation to create a more sustainable world. With us, you w...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1309383,energyjobsearch,Service Technician (m/f/d) for Wind Turbines - Maintenance near Nürnberg,Vestas,"Munich, Bavaria, Germany","You want to aim high? At Vestas, you can! As the global leader in wind energy, we work every day to make the world more sustainable. With us, you will not only find meaningful work, but also m...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/technicians-service/1309368,energyjobsearch,"Wind Turbine Technician II-Shady Oaks - Paw Paw, IL",Vestas,"Paw Paw, Illinois, United States","We are Offering $2,500 USD GWO Sign On Bonus* Join our journey towards wind energy solutions . At Vestas, we believe in a world powered by renewable energy. We are a worldwide authority in w...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1309447,energyjobsearch,Pipefitter,Bilfinger,"Bridgwater, England, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1309446,energyjobsearch,Rigger,Bilfinger,"Bridgwater, England, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1309448,energyjobsearch,Pipefitter,Bilfinger,"Lanark, Scotland, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1309437,energyjobsearch,Electric Power (US) Materials Leader,GE Renewable Energy Power and Aviation,"Vandalia, Ohio, United States","Job Description Summary The US Electric Power Materials Leader is responsible for leading end-to-end materials planning and execution to support business objectives, with a primary focus on ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1309310,energyjobsearch,Senior Engineer - Protection & Control,AtkinsRéalis,"Boston, Massachusetts, United States","Job Description Overview We are seeking a Senior Engineer - Protection & Control to join our team in the Boston, MA to lead and work on various Power Substation and P&C Engineering p...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1262504,energyjobsearch,Marine Voyage Optimizer / Marine Cargo Scheduler,Exxon Mobil,"Spring, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1266100,energyjobsearch,Team Assistant AsPac,bp,"Pune, Maharashtra, India","Job Family Group: Business Support Group Job Description: We are a global energy business involved in every aspect of the energy system. We are working towards delivering light, heat and mo...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,ENTRY_JUNIOR
https://energyjobsearch.com/jobs/other/1257592,energyjobsearch,Distributor Business Manager,bp,"Cuauhtémoc, Mexico City, Mexico","Job Description: We aim to be a very different kind of energy company by 2030 as we scale up investment in low carbon, focus our oil and gas production and make headway on reducing emissions. O...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1278311,energyjobsearch,Material Coordinator I-III,Halliburton,"Edmonton, Alberta, Canada","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1278317,energyjobsearch,Assembly & Repair Tech I-III - Artificial Lift,Halliburton,"Edmonton, Alberta, Canada","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1265196,energyjobsearch,OTC (Order To Cash) Process Representative,Halliburton,"Bengaluru, Karnataka, India","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309303,energyjobsearch,FinOps Engineer,Exxon Mobil,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309292,energyjobsearch,Third Party & DRP Planner,bp,"Budapest, Budapest, Hungary","Job Description: Our purpose is to deliver energy to the world, today and tomorrow. For over 100 years, bp has focused on discovering, developing, and producing oil and gas in the nations where...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1309286,energyjobsearch,Cash & Working Capital Lead,bp,"Budapest, Budapest, Hungary","Job Description: Our purpose is to deliver energy to the world, today and tomorrow. For over 100 years, bp has focused on discovering, developing, and producing oil and gas in the nations where...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309296,energyjobsearch,Senior Well Site Leader,bp,"Aberdeen, Scotland, United Kingdom","Job Description: Our purpose is to deliver energy to the world, today and tomorrow. For over 100 years, BP has focused on discovering, developing, and producing oil and gas in the nations where...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309288,energyjobsearch,IMD Data Operations - Document & Data Control Specialist,bp,"Pune, Maharashtra, India",Job Description: About bp Technology is making a difference in bp's plans to invest in today's energy systems and help build tomorrow's. We have a deep history of technical problem-solving a...,NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1309269,energyjobsearch,Maintenance Foreman,Halliburton,"Williston, North Dakota, United States","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309277,energyjobsearch,Brasil - Bahia - Catu: Técnico de Manutenção JR,Halliburton,"Teixeira de Freitas, Bahia, Brazil","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309265,energyjobsearch,Svc Spec I-Completions,Halliburton,"Port Harcourt, Rivers, Nigeria","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309278,energyjobsearch,Svc Spec II-Completions,Halliburton,"Port Harcourt, Rivers, Nigeria","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309284,energyjobsearch,Tool Tech IV,Halliburton,"Port Harcourt, Rivers, Nigeria","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1309263,energyjobsearch,Shop Mechanic Technician I-III - Baroid Grinding - 207186,Halliburton,"Los Angeles, California, United States","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309283,energyjobsearch,Operator Asst I-Completions,Halliburton,"Port Harcourt, Rivers, Nigeria","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309280,energyjobsearch,Svc Spec I-Intelligent Compl,Halliburton,"Port Harcourt, Rivers, Nigeria","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309268,energyjobsearch,Italy-Ortona_Internship,Halliburton,"Ortona, Abruzzo, Italy","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309274,energyjobsearch,Tool Tech I,Halliburton,"Port Harcourt, Rivers, Nigeria","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1309272,energyjobsearch,R&M Electrical Tech III,Halliburton,"Abu Dhabi, United Arab Emirates","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309276,energyjobsearch,"Tech Prof-Cementing, Assoc",Halliburton,"Clanton, Alabama, United States","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309281,energyjobsearch,Spec I-Subsea Safety Sys,Halliburton,"Mazara del Vallo, Sicily, Italy","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1309275,energyjobsearch,"Tech Prof-Completions, Assoc",Halliburton,"Port Harcourt, Rivers, Nigeria","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1239726,energyjobsearch,"MEP Commissioning (Cx) Manager - Low-Rise Buildings (EU, US citizen only)",ENDENA Consulting,"Riyadh, Saudi Arabia","About ENDENA Consulting ENDENA Consulting is part of the ENDENA Group, a French engineering and consultinggroup that includes two established companies: Terao (specialized in energy efficien...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/general-management/1287417,energyjobsearch,Project Manager,Quest Global,"Aberdeen, Scotland, United Kingdom","Job Requirements At Quest Global, it's not just what we do but how and why we do it that makes us different. With over 25 years as an engineering services provider, we believe in the power of d...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1255724,energyjobsearch,Senior Mechanical Engineer,ASSYSTEM,"Warrington, England, United Kingdom","Company Description Assystem is an international company with one mission: accelerate the energy transition around the world. Every day, our 8,000 switchers located in 12 countries (Europe, Mid...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1255717,energyjobsearch,Data Centre Electrical Engineer Apprentice - 36 months Fixed Term Contract,Amazon,"Holyhead, Wales, United Kingdom","Are you interested in a hands-on role operating, maintaining and troubleshooting the critical electrical and mechanical equipment that powers our data centres? Join our AWS infrastructure services ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/general-management/1239604,energyjobsearch,Project Manager (Product Delivery & Artificial Lift),nybl,"Dubai, United Arab Emirates","About nybl nybl is a deep tech company revolutionizing how organizations harness data to drive intelligent decisions. Through our AI platform, we empower companies in energy, defense, healthca...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1221627,energyjobsearch,Project Engineer / Ingénieur Projet M/F,Arabelle Solutions,"Belfort, Bourgogne-Franche-Comte, France","At Arabelle Solutions, part of EDF Group, we're proud to design services and solutions that are generating power not just for today and tomorrow but for generations to come. You'll work alongside ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1239544,energyjobsearch,Project Engineer (Cranes & Lifting),EnerMech,"Doha, Qatar","We are? We are EnerMech, a specialist service company that delivers safe, integrated solutions for complex energy projects. For over 50 years, we've been energizing our clients across the world...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1221212,energyjobsearch,Graduate Project Engineer,Balmoral Group,"Aberdeen, Scotland, United Kingdom","Balmoral Comtec Ltd, a division of Balmoral Group, provides surface and subsurface buoyancy, insulation and elastomer products and services to the global energy, defence, subsea communications and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1239346,energyjobsearch,Project Electrical Engineer - HV Transmission & Substation,Al Haider Company,"Ras Tanurah, Saudi Arabia",Job Description We are seeking a skilled Project Electrical Engineer to join our team working on high-voltage transmission and substation projects across Saudi Arabia. The ideal candidate will ...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/general-management/1239341,energyjobsearch,Project Manager - OHTL & Substation,Al Haider Company,"Ras Tanurah, Saudi Arabia","Job Description We are seeking a highly motivated and experienced Project Manager to lead high-voltage transmission line projects (overhead, underground and Substation) . In this crucial role, y...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1239995,energyjobsearch,Electrical Site Engineer - HV Transmission & Substation Projects,Al Haider Company,"Ras Tanurah, Saudi Arabia","Job Description We are seeking a motivated and skilled Electrical Site Engineer for a full-time, on-site role supporting high-voltage transmission line projects- overhead (OHTL) , underground ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/general-management/1224399,energyjobsearch,"2026 Graduate Associate Project Manager, Strategic Infrastructure",National Grid,"Derby, England, United Kingdom","About us National Grid is at the heart of the UK energy network keeping people connected and society moving. We develop, own and maintain the physical infrastructure, such as pylons and cables...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/general-management/1224404,energyjobsearch,"2026 Graduate Associate Project Manager, Strategic Infrastructure",National Grid,"Warwick, England, United Kingdom","About us National Grid is at the heart of the UK energy network keeping people connected and society moving. We develop, own and maintain the physical infrastructure, such as pylons and cables...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1225800,energyjobsearch,Commissioning Project Engineer,Dalkia Engineering,"Edinburgh, Scotland, United Kingdom",Role Characteristics: Hinkley Point C is the UK's first new build nuclear power station in a generation that is critical to the UK NetZero targets. All roles on the project require key behavi...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/general-management/1269366,energyjobsearch,Emerging Talent - Project Management Intern 2026 Opportunities (Ashby),Baker Hughes Company,"Edinburgh, Scotland, United Kingdom",Would you like the opportunity to work in a global energy company? Do you enjoy taking on challenging projects? Join our innovating Internship Program The Baker Hughes Internship is design...,NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,INTERNSHIP
https://energyjobsearch.com/jobs/general-management/1239018,energyjobsearch,Construction Manager (OHTL) - Saudi Arabia & UAE - L1,Hudson Manpower,"Makkah, Saudi Arabia",Construction Manager - 380 kV OHTL Projects Location: Saudi Arabia & UAE Industry: Power Transmission (High Voltage - OHTL) About the Role We are seeking an experienced and highly skill...,NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1238915,energyjobsearch,Principal Piping Engineer,Worley,"Doha, Qatar","Building on our past. Ready for the future Worley is a global professional services company of energy, chemicals and resources experts. We partner with customers to deliver projects and create v...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/general-management/1238897,energyjobsearch,Project Manager (Project Engineer I),Worley,"Ahmadi, Kuwait","Building on our past. Ready for the future Worley is a global professional services company of energy, chemicals and resources experts. We partner with customers to deliver projects and create v...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/general-management/1238882,energyjobsearch,Project Manager - Construction (Remediation),Worley,"Ahmadi, Kuwait","Building on our past. Ready for the future Worley is a global professional services company of energy, chemicals and resources experts. We partner with customers to deliver projects and create v...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1287364,energyjobsearch,Senior Project Engineer,Aramco,"Quwayiyah, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with among ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1238761,energyjobsearch,Mechanical & Welding Inspector,Eram Talent,"Jazan, Saudi Arabia",Eram Talent is seeking a highly experienced and meticulous Mechanical & Welding Inspector to become a vital part of our recruitment solutions team in the Oil & Energy sector. We specialize in conne...,NOT_APPLICABLE,TECHNICIANS_SERVICE | CONTRACT_FREELANCE_SELF_EMPLOYED,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/general-management/1238735,energyjobsearch,Senior Project Manager- Design (Building),GHD Group,"Abu Dhabi, United Arab Emirates","Job Description With more than 14000 people around the globe, GHD is one of the world's leading professional services companies operating in the global markets of water, energy and resources, en...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1238783,energyjobsearch,Instrumentation Engineer,Eram Talent,"Makkah, Saudi Arabia","Eram Talent is actively seeking a skilled Instrumentation Engineer to join a dynamic team within the oil and energy sector. As an independent talent acquisition consultancy, Eram Talent focuses on ...",NOT_APPLICABLE,ENGINEERING | CONTRACT_FREELANCE_SELF_EMPLOYED,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1008685,energyjobsearch,Process Engineer - Fluid Catalytic Cracking - Refinery Experience Only,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1008658,energyjobsearch,Metering Engineer - Refinery Experience Only,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1235681,energyjobsearch,Senior Corporate Strategy Advisor,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
